911,"Apple Valley","Minnesota\"
912,"Chicopee","Massachusetts\"
913,"Hempstead","New York\"
914,"Wesley Chapel","Florida\"
915,"Oak Lawn","Illinois\"
916,"Cathedral City","California\"
917,"Hacienda Heights","California\"
918,"Delano","California\"
919,"Bentonville","Arkansas\"
920,"Stonecrest","Georgia\"
921,"Kettering","Ohio\"
922,"Colton","California\"
923,"Kingston","New York\"
924,"West Haven","Connecticut\"
925,"St. Cloud","Florida\"
926,"Normal","Illinois\"
927,"Berwyn","Illinois\"
928,"Arroyo Grande","California\"
929,"Minnetonka","Minnesota\"
930,"Rosemead","California\"
931,"Paramount","California\"
932,"Yucaipa","California\"
933,"Brunswick","Georgia\"
934,"Williamsport","Pennsylvania\"
935,"Elyria","Ohio\"
936,"Leesburg","Virginia\"
937,"Mount Prospect","Illinois\"
938,"Pinellas Park","Florida\"
939,"Bellevue","Nebraska\"
940,"West Sacramento","California\"
941,"Apopka","Florida\"
942,"Lewiston","Idaho\"
943,"Grand Island","Nebraska\"
944,"Palm Desert","California\"
945,"Milford city ","Connecticut\"
946,"Watertown","New York\"
947,"Little Elm","Texas\"
948,"Chambersburg","Pennsylvania\"
949,"Revere","Massachusetts\"
950,"Peabody","Massachusetts\"
951,"Wylie","Texas\"
952,"Beaufort","South Carolina\"
953,"DeSoto","Texas\"
954,"Helena","Montana\"
955,"Edina","Minnesota\"
956,"Aspen Hill","Maryland\"
957,"Wheaton","Illinois\"
958,"West New York","New Jersey\"
959,"Hoboken","New Jersey\"
960,"Lacey","Washington\"
961,"Summerville","South Carolina\"
962,"Oak Park","Illinois\"
963,"Lompoc","California\"
964,"Kentwood","Michigan\"
965,"Sierra Vista","Arizona\"
966,"Levittown","Pennsylvania\"
967,"Madison","Alabama\"
968,"Smyrna","Tennessee\"
969,"Glendora","California\"
970,"Levittown","New York\"
971,"Burien","Washington\"
972,"Perth Amboy","New Jersey\"
973,"Herriman","Utah\"
974,"Farmington","New Mexico\"
975,"New Bern","North Carolina\"
976,"Placentia","California\"
977,"Hinesville","Georgia\"
978,"Beaumont","California\"
979,"Collierville","Tennessee\"
980,"West Lafayette","Indiana\"
981,"Florissant","Missouri\"
982,"Hoffman Estates","Illinois\"
983,"Queen Creek","Arizona\"
984,"Aliso Viejo","California\"
985,"Kannapolis","North Carolina\"
986,"Maricopa","Arizona\"
987,"Methuen Town","Massachusetts\"
988,"Sahuarita","Arizona\"
989,"Rowland Heights","California\"
990,"Traverse City","Michigan\"
991,"Wheaton","Maryland\"
992,"East Hartford","Connecticut\"
993,"Irondequoit","New York\"
994,"Catalina Foothills","Arizona\"
995,"Cookeville","Tennessee\"
996,"Mishawaka","Indiana\"
997,"Plainfield","New Jersey\"
998,"Bullhead City","Arizona\"
999,"Ashburn","Virginia\"
1000,"North Bethesda","Maryland\"
1001,"Forney","Texas\"
1002,"Severn","Maryland\"
1003,"Azusa","California\"
1004,"Cerritos","California\"
1005,"Bloomsburg","Pennsylvania\"
1006,"Morehead City","North Carolina\"
1007,"Coral Gables","Florida\"
1008,"Country Club","Florida\"
1009,"Lakewood","Ohio\"
1010,"Oroville","California\"
1011,"Wilson","North Carolina\"
1012,"Lawrence","Indiana\"
1013,"Portage","Michigan\"
1014,"Minot","North Dakota\"
1015,"Dunwoody","Georgia\"
1016,"Poway","California\"
1017,"San Jacinto","California\"
1018,"Troy","New York\"
1019,"Newark","California\"
1020,"Florin","California\"
1021,"Cuyahoga Falls","Ohio\"
1022,"Downers Grove","Illinois\"
1023,"Bedford","Texas\"
1024,"Reedley","California\"
1025,"Dublin","Ohio\"
1026,"Marana","Arizona\"
1027,"Stillwater","Oklahoma\"
1028,"Cypress","California\"
1029,"Hollister","California\"
1030,"North Highlands","California\"
1031,"Murray","Utah\"
1032,"Roswell","New Mexico\"
1033,"Pascagoula","Mississippi\"
1034,"Ceres","California\"
1035,"St. Louis Park","Minnesota\"
1036,"Rio Grande City","Texas\"
1037,"Draper","Utah\"
1038,"Palm Springs","California\"
1039,"Paducah","Kentucky\"
1040,"Findlay","Ohio\"
1041,"Kyle","Texas\"
1042,"Monroe","Michigan\"
1043,"Tuckahoe","Virginia\"
1044,"Lincoln","California\"
1045,"Bel Air South","Maryland\"
1046,"Ocoee","Florida\"
1047,"Burleson","Texas\"
1048,"La Mirada","California\"
1049,"Farmers Branch","Texas\"
1050,"East Lansing","Michigan\"
1051,"Uniontown","Pennsylvania\"
1052,"Jeffersonville","Indiana\"
1053,"Winder","Georgia\"
1054,"Wauwatosa","Wisconsin\"
1055,"Littleton","Colorado\"
1056,"Cumberland","Maryland\"
1057,"Cedar Hill","Texas\"
1058,"Carrollton","Georgia\"
1059,"Enid","Oklahoma\"
1060,"Rancho Santa Margarita","California\"
1061,"East Honolulu","Hawaii\"
1062,"Beavercreek","Ohio\"
1063,"Niagara Falls","New York\"
1064,"East Providence","Rhode Island\"
1065,"Chesterfield","Missouri\"
1066,"Covina","California\"
1067,"Bothell","Washington\"
1068,"Antelope","California\"
1069,"Glenview","Illinois\"
1070,"Mentor","Ohio\"
1071,"Keller","Texas\"
1072,"McLean","Virginia\"
1073,"Danville","Illinois\"
1074,"Spring Hill","Tennessee\"
1075,"Roseville","Michigan\"
1076,"Elmhurst","Illinois\"
1077,"New Philadelphia","Ohio\"
1078,"Sandusky","Ohio\"
1079,"Euclid","Ohio\"
1080,"Kingman","Arizona\"
1081,"Galveston","Texas\"
1082,"Everett","Massachusetts\"
1083,"University","Florida\"
1084,"Salina","Kansas\"
1085,"Farmington","Missouri\"
1086,"Hilo","Hawaii\"
1087,"Weatherford","Texas\"
1088,"Middletown","Connecticut\"
1089,"Roseburg","Oregon\"
1090,"Biloxi","Mississippi\"
1091,"Leavenworth","Kansas\"
1092,"Pearl City","Hawaii\"
1093,"Fort Pierce","Florida\"
1094,"Winter Garden","Florida\"
1095,"Oro Valley","Arizona\"
1096,"Morgan Hill","California\"
1097,"Pinehurst","North Carolina\"
1098,"Danville","Virginia\"
1099,"Rockwall","Texas\"
1100,"Potomac","Maryland\"
1101,"Coachella","California\"
1102,"Wake Forest","North Carolina\"
1103,"El Dorado Hills","California\"
1104,"Tupelo","Mississippi\"
1105,"West Seneca","New York\"
1106,"Attleboro","Massachusetts\"
1107,"Pine Bluff","Arkansas\"
1108,"Oakland Park","Florida\"
1109,"Marion","Ohio\"
1110,"Arlington","Massachusetts\"
1111,"Altadena","California\"
1112,"Lufkin","Texas\"
1113,"Manitowoc","Wisconsin\"
1114,"Selma","California\"
1115,"Trujillo Alto","Puerto Rico\"
1116,"Strongsville","Ohio\"
1117,"Danville","California\"
1118,"Quincy","Illinois\"
1119,"Lancaster","Ohio\"
1120,"Riverton","Utah\"
1121,"The Colony","Texas\"
1122,"Lake Ridge","Virginia\"
1123,"Urbandale","Iowa\"
1124,"Plainfield","Illinois\"
1125,"Lombard","Illinois\"
1126,"Prescott","Arizona\"
1127,"North Lauderdale","Florida\"
1128,"Eureka","California\"
1129,"Hackensack","New Jersey\"
1130,"Sayreville","New Jersey\"
1131,"Altamonte Springs","Florida\"
1132,"Del Rio","Texas\"
1133,"Cleveland Heights","Ohio\"
1134,"Bountiful","Utah\"
1135,"Desert Hot Springs","California\"
1136,"Peachtree Corners","Georgia\"
1137,"Haltom City","Texas\"
1138,"Ormond Beach","Florida\"
1139,"Annandale","Virginia\"
1140,"Cutler Bay","Florida\"
1141,"Adrian","Michigan\"
1142,"Goose Creek","South Carolina\"
1143,"Moorhead","Minnesota\"
1144,"Westfield","Indiana\"
1145,"Concord","New Hampshire\"
1146,"Rohnert Park","California\"
1147,"Brea","California\"
1148,"Klamath Falls","Oregon\"
1149,"Salem","Massachusetts\"
1150,"Whitney","Nevada\"
1151,"North Miami Beach","Florida\"
1152,"Freeport","New York\"
1153,"Centralia","Washington\"
1154,"Gallatin","Tennessee\"
1155,"West Babylon","New York\"
1156,"Stevens Point","Wisconsin\"
1157,"San Bruno","California\"
1158,"Brentwood","Tennessee\"
1159,"Burke","Virginia\"
1160,"Hicksville","New York\"
1161,"Edmonds","Washington\"
1162,"Apache Junction","Arizona\"
1163,"Fairfield","Ohio\"
1164,"Oakley","California\"
1165,"Hutchinson","Kansas\"
1166,"Greenwood","South Carolina\"
1167,"Richmond","Indiana\"
1168,"Puyallup","Washington\"
1169,"Linden","New Jersey\"
1170,"Urbana","Illinois\"
1171,"Beverly","Massachusetts\"
1172,"Clovis","New Mexico\"
1173,"Statesboro","Georgia\"
1174,"Hobbs","New Mexico\"
1175,"McMinnville","Oregon\"
1176,"Schertz","Texas\"
1177,"Bell Gardens","California\"
1178,"Channelview","Texas\"
1179,"Oviedo","Florida\"
1180,"Odenton","Maryland\"
1181,"Grove City","Ohio\"
1182,"Campbell","California\"
1183,"Wentzville","Missouri\"
1184,"Woonsocket","Rhode Island\"
1185,"La Quinta","California\"
1186,"North Fort Myers","Florida\"
1187,"Weslaco","Texas\"
1188,"Zanesville","Ohio\"
1189,"Newnan","Georgia\"
1190,"Shakopee","Minnesota\"
1191,"Brighton","Colorado\"
1192,"Rancho Palos Verdes","California\"
1193,"Catonsville","Maryland\"
1194,"Coppell","Texas\"
1195,"Moline","Illinois\"
1196,"Delaware","Ohio\"
1197,"Westfield","Massachusetts\"
1198,"Shelton","Connecticut\"
1199,"Greenacres","Florida\"
1200,"Westerville","Ohio\"
1201,"Linton Hall","Virginia\"
1202,"Manassas","Virginia\"
1203,"Kearny","New Jersey\"
1204,"South Valley","New Mexico\"
1205,"Los Banos","California\"
1206,"Richmond","Kentucky\"
1207,"Spanish Fork","Utah\"
1208,"Belleville","Illinois\"
1209,"Maplewood","Minnesota\"
1210,"Wilkes-Barre","Pennsylvania\"
1211,"Pottsville","Pennsylvania\"
1212,"Columbia","Tennessee\"
1213,"Bartlett","Illinois\"
1214,"Bluefield","West Virginia\"
1215,"Fitchburg","Massachusetts\"
1216,"Marion","Indiana\"
1217,"Cedar Falls","Iowa\"
1218,"Buffalo Grove","Illinois\"
1219,"Jamestown","New York\"
1220,"Essex","Maryland\"
1221,"Huntsville","Texas\"
1222,"Mableton","Georgia\"
1223,"Waipahu","Hawaii\"
1224,"Clarksburg","West Virginia\"
1225,"Royal Palm Beach","Florida\"
1226,"Marion","Iowa\"
1227,"Covington","Kentucky\"
1228,"Friendswood","Texas\"
1229,"Indian Trail","North Carolina\"
1230,"Woburn","Massachusetts\"
1231,"Holyoke","Massachusetts\"
1232,"Arecibo","Puerto Rico\"
1233,"Montclair","California\"
1234,"Clinton","Maryland\"
1235,"Torrington","Connecticut\"
1236,"Cedar City","Utah\"
1237,"Coram","New York\"
1238,"San Gabriel","California\"
1239,"Hallandale Beach","Florida\"
1240,"Crystal Lake","Illinois\"
1241,"Calexico","California\"
1242,"Lake Oswego","Oregon\"
1243,"Muskogee","Oklahoma\"
1244,"Romeoville","Illinois\"
1245,"Plant City","Florida\"
1246,"Keizer","Oregon\"
1247,"New Berlin","Wisconsin\"
1248,"Chelsea","Massachusetts\"
1249,"The Acreage","Florida\"
1250,"La Puente","California\"
1251,"Roy","Utah\"
1252,"Marlborough","Massachusetts\"
1253,"Milton","Georgia\"
1254,"Issaquah","Washington\"
1255,"Kendall West","Florida\"
1256,"Sun City","Arizona\"
1257,"Bartlesville","Oklahoma\"
1258,"Mission Bend","Texas\"
1259,"Lancaster","Texas\"
1260,"Streamwood","Illinois\"
1261,"Germantown","Tennessee\"
1262,"Annapolis","Maryland\"
1263,"Carol Stream","Illinois\"
1264,"Asheboro","North Carolina\"
1265,"Culver City","California\"
1266,"Kalispell","Montana\"
1267,"Lynnwood","Washington\"
1268,"Mooresville","North Carolina\"
1269,"Brookfield","Wisconsin\"
1270,"Crestview","Florida\"
1271,"Moses Lake","Washington\"
1272,"Woodlawn","Maryland\"
1273,"New Castle","Pennsylvania\"
1274,"Olive Branch","Mississippi\"
1275,"Enterprise","Alabama\"
1276,"Frankfort","Kentucky\"
1277,"Northglenn","Colorado\"
1278,"Warren","Ohio\"
1279,"Duncanville","Texas\"
1280,"Hurst","Texas\"
1281,"Clermont","Florida\"
1282,"Wheeling","Illinois\"
1283,"Fort Lee","New Jersey\"
1284,"Severna Park","Maryland\"
1285,"Pacifica","California\"
1286,"Lake Worth","Florida\"
1287,"Lebanon","Tennessee\"
1288,"Eagle Mountain","Utah\"
1289,"Reynoldsburg","Ohio\"
1290,"Oxford","Mississippi\"
1291,"Rosenberg","Texas\"
1292,"Martinez","California\"
1293,"Pleasant Grove","Utah\"
1294,"Valrico","Florida\"
1295,"Huber Heights","Ohio\"
1296,"Stanton","California\"
1297,"Security-Widefield","Colorado\"
1298,"Menomonee Falls","Wisconsin\"
1299,"Granbury","Texas\"
1300,"Waxahachie","Texas\"
1301,"Richmond West","Florida\"
1302,"South Miami Heights","Florida\"
1303,"Holly Springs","North Carolina\"
1304,"Butler","Pennsylvania\"
1305,"Albertville","Alabama\"
1306,"London","Kentucky\"
1307,"Cottage Grove","Minnesota\"
1308,"St. Marys","Georgia\"
1309,"Mechanicsville","Virginia\"
1310,"Cleburne","Texas\"
1311,"La Presa","California\"
1312,"Valley Stream","New York\"
1313,"Hanover Park","Illinois\"
1314,"Oswego","New York\"
1315,"East Meadow","New York\"
1316,"Oregon City","Oregon\"
1317,"Winter Springs","Florida\"
1318,"Carpentersville","Illinois\"
1319,"Wildomar","California\"
1320,"Greenfield","Wisconsin\"
1321,"Braintree Town","Massachusetts\"
1322,"Parkland","Washington\"
1323,"Oakton","Virginia\"
1324,"Rock Island","Illinois\"
1325,"West Fargo","North Dakota\"
1326,"Egypt Lake-Leto","Florida\"
1327,"Mount Juliet","Tennessee\"
1328,"San Juan","Texas\"
1329,"Land O' Lakes","Florida\"
1330,"Georgetown","Kentucky\"
1331,"Portage","Indiana\"
1332,"Aventura","Florida\"
1333,"Owasso","Oklahoma\"
1334,"Park Ridge","Illinois\"
1335,"Commack","New York\"
1336,"Foley","Alabama\"
1337,"New Albany","Indiana\"
1338,"Oakville","Missouri\"
1339,"Benton","Arkansas\"
1340,"Merritt Island","Florida\"
1341,"Meridian","Mississippi\"
1342,"Kailua","Hawaii\"
1343,"Bettendorf","Iowa\"
1344,"Dunedin","Florida\"
1345,"Hilliard","Ohio\"
1346,"Phenix City","Alabama\"
1347,"Addison","Illinois\"
1348,"West Hollywood","California\"
1349,"Roseville","Minnesota\"
1350,"Brighton","New York\"
1351,"Tucker","Georgia\"
1352,"Moorpark","California\"
1353,"Richfield","Minnesota\"
1354,"Monrovia","California\"
1355,"Kearns","Utah\"
1356,"Oak Creek","Wisconsin\"
1357,"Lincoln Park","Michigan\"
1358,"Claremont","California\"
1359,"Oswego","Illinois\"
1360,"Post Falls","Idaho\"
1361,"Peachtree City","Georgia\"
1362,"Lauderdale Lakes","Florida\"
1363,"Meadow Woods","Florida\"
1364,"Pahrump","Nevada\"
1365,"Portsmouth","Ohio\"
1366,"University","Florida\"
1367,"Martinez","Georgia\"
1368,"Shawnee","Oklahoma\"
1369,"Gillette","Wyoming\"
1370,"Elmont","New York\"
1371,"Prattville","Alabama\"
1372,"Woodburn","Oregon\"
1373,"Watertown Town","Massachusetts\"
1374,"Calumet City","Illinois\"
1375,"San Juan Capistrano","California\"
1376,"Franklin","Wisconsin\"
1377,"Temple City","California\"
1378,"Cooper City","Florida\"
1379,"Chillum","Maryland\"
1380,"El Mirage","Arizona\"
1381,"LaGrange","Georgia\"
1382,"La Vergne","Tennessee\"
1383,"Middletown","Delaware\"
1384,"Mount Pleasant","Michigan\"
1385,"Junction City","Kansas\"
1386,"Inver Grove Heights","Minnesota\"
1387,"Navarre","Florida\"
1388,"Monroe","North Carolina\"
1389,"Bell","California\"
1390,"Gahanna","Ohio\"
1391,"Sanford","North Carolina\"
1392,"Riviera Beach","Florida\"
1393,"Wildwood","Missouri\"
1394,"Tooele","Utah\"
1395,"Upper Arlington","Ohio\"
1396,"Auburn","California\"
1397,"Plainfield","Indiana\"
1398,"Olney","Maryland\"
1399,"Oak Harbor","Washington\"
1400,"Manhattan Beach","California\"
1401,"Carrollwood","Florida\"
1402,"La Porte","Texas\"
1403,"Englewood","Colorado\"
1404,"Randallstown","Maryland\"
1405,"Brunswick","Ohio\"
1406,"East Point","Georgia\"
1407,"DeLand","Florida\"
1408,"Pleasant Hill","California\"
1409,"Golden Glades","Florida\"
1410,"Merrillville","Indiana\"
1411,"Stow","Ohio\"
1412,"Orangevale","California\"
1413,"Calhoun","Georgia\"
1414,"Leawood","Kansas\"
1415,"Oildale","California\"
1416,"Menlo Park","California\"
1417,"Sun Prairie","Wisconsin\"
1418,"New City","New York\"
1419,"Arcata","California\"
1420,"Lockport","New York\"
1421,"Boardman","Ohio\"
1422,"Owings Mills","Maryland\"
1423,"Pullman","Washington\"
1424,"Nacogdoches","Texas\"
1425,"Kearney","Nebraska\"
1426,"Ferry Pass","Florida\"
1427,"Vestavia Hills","Alabama\"
1428,"North Ridgeville","Ohio\"
1429,"Evans","Georgia\"
1430,"Socorro","Texas\"
1431,"Randolph Town","Massachusetts\"
1432,"Norristown","Pennsylvania\"
1433,"Dakota Ridge","Colorado\"
1434,"Redmond","Oregon\"
1435,"Firestone","Colorado\"
1436,"Goshen","Indiana\"
1437,"Russellville","Arkansas\"
1438,"Grass Valley","California\"
1439,"Parkland","Florida\"
1440,"University City","Missouri\"
1441,"Midvale","Utah\"
1442,"Franklin Town","Massachusetts\"
1443,"Buenaventura Lakes","Florida\"
1444,"Kennesaw","Georgia\"
1445,"Adelanto","California\"
1446,"Carlsbad","New Mexico\"
1447,"University Place","Washington\"
1448,"Chester","Pennsylvania\"
1449,"Douglasville","Georgia\"
1450,"Salisbury","North Carolina\"
1451,"Laramie","Wyoming\"
1452,"Randolph","Massachusetts\"
1453,"Lake Stevens","Washington\"
1454,"Foster City","California\"
1455,"Valparaiso","Indiana\"
1456,"Fairborn","Ohio\"
1457,"Estero","Florida\"
1458,"Mason","Ohio\"
1459,"Cottonwood Heights","Utah\"
1460,"Sonoma","California\"
1461,"French Valley","California\"
